Code_postal,Code_commune_INSEE,Nom_commune,Vent,Neige,Seisme
42370,42198,ST ALBAN LES EAUX,2,A2,2
42370,42158,LES NOES,2,A2,2
42370,42199,ST ANDRE D APCHON,2,A2,2
42370,42008,ARCON,2,A2,2
42370,42233,ST HAON LE VIEUX,2,A2,2
42370,42281,ST RIRAND,2,A2,2
42370,42232,ST HAON LE CHATEL,2,A2,2
42380,42146,MONTARCHER,2,A2,2
42380,42001,ABOEN,2,A2,2
42380,42050,LA CHAPELLE EN LAFAYE,2,A2,2
42380,42091,ESTIVAREILLES,2,A2,2
42380,42312,LA TOURETTE,2,A2,2
42380,42126,LURIECQ,2,A2,2
42380,42235,ST HILAIRE CUSSON LA VALMITTE,2,A2,2
42380,42266,ST NIZIER DE FORNAS,2,A2,2
42380,42169,PERIGNEUX,2,A2,2
42380,42192,ROZIER COTES D AUREC,2,A2,2
42380,42204,ST BONNET LE CHATEAU,2,A2,2
42380,42142,MERLE LEIGNEC,2,A2,2
42390,42330,VILLARS,2,A2,2
42400,42207,ST CHAMOND,2,A2,2
42410,42056,CHAVANAY,2,A2,3
42410,42051,LA CHAPELLE VILLARS,2,A2,3
42410,42064,CHUYER,2,A2,3
42410,42167,PAVEZIN,2,A2,3
42410,42168,PELUSSIN,2,A2,3
42410,42265,ST MICHEL SUR RHONE,2,A2,3
42410,42327,VERIN,2,A2,3
42420,42123,LORETTE,2,A2,2
42430,42047,CHAMPOLY,2,A2,2
42430,42255,ST MARCEL D URFE,2,A2,2
42430,42116,JURE,2,A2,2
42430,42061,CHERIER,2,A2,2
42430,42248,ST JUST EN CHEVALET,2,A2,2
42430,42339,CHAUSSETERRE,2,A2,2
42430,42282,ST ROMAIN D URFE,2,A2,2
42440,42040,LA CHAMBA,2,A2,2
42440,42034,CERVIERES,2,A2,2
42440,42045,LA CHAMBONIE,2,A2,2
42440,42238,ST JEAN LA VETRE,2,A2,2
42440,42245,VETRE SUR ANZON,2,A2,2
42440,42278,ST PRIEST LA VETRE,2,A2,2
42440,42295,LES SALLES,2,A2,2
42440,42159,NOIRETABLE,2,A2,2
42450,42304,SURY LE COMTAL,2,A2,2
42460,42033,LE CERGNE,2,A2,2
42460,42333,VILLERS,2,A2,2
42460,42025,BOYER,2,A2,2
42460,42112,JARNOSSE,2,A2,2
42460,42007,ARCINGES,2,A2,2
42460,42074,COUTOUVRE,2,A2,2
42460,42079,CUINZIER,2,A2,2
42460,42104,LA GRESLE,2,A2,2
42460,42300,SEVELINGES,2,A2,2
42470,42118,LAY,2,A2,2
42470,42289,ST SYMPHORIEN DE LAY,2,A2,2
42470,42098,FOURNEAUX,2,A2,2
42470,42153,NEAUX,2,A2,2
42480,42097,LA FOUILLOUSE,2,A2,2
42490,42099,FRAISSES,2,A2,2
42500,42044,LE CHAMBON FEUGEROLLES,2,A2,2
42510,42011,BALBIGNY,2,A2,2
42510,42226,ST GEORGES DE BAROILLE,2,A2,2
42510,42029,BUSSIERES,2,A2,2
42510,42154,NERONDE,2,A2,2
42510,42155,NERVIEUX,2,A2,2
42510,42196,STE AGATHE EN DONZY,2,A2,2
42520,42191,ROISEY,2,A2,3
42520,42326,VERANNE,2,A2,3
42520,42018,BESSEY,2,A2,3
42520,42124,LUPE,2,A2,3
42520,42129,MACLAS,2,A2,3
42520,42132,MALLEVAL,2,A2,3
42520,42201,ST APPOLINARD,2,A2,3
42520,42272,ST PIERRE DE BOEUF,2,A2,3
42530,42223,ST GENEST LERPT,2,A2,2
42540,42249,ST JUST LA PENDUE,2,A2,2
42540,42077,CROIZET SUR GAND,2,A2,2
42540,42209,STE COLOMBE SUR GAND,2,A2,2
42550,42318,USSON EN FOREZ,2,A2,2
42550,42006,APINAC,2,A2,2
42560,42058,CHAZELLES SUR LAVIEU,2,A2,2
42560,42060,CHENEREILLES,2,A2,2
42560,42021,BOISSET ST PRIEST,2,A2,2
42560,42107,GUMIERES,2,A2,2
42560,42117,LAVIEU,2,A2,2
42560,42137,MARGERIE CHANTAGRET,2,A2,2
42560,42240,ST JEAN SOLEYMIEUX,2,A2,2
42560,42301,SOLEYMIEUX,2,A2,2
42560,42140,MAROLS,2,A2,2
42570,42234,ST HEAND,2,A2,2
42580,42092,L ETRAT,2,A2,2
42580,42311,LA TOUR EN JAREZ,2,A2,2
42590,42171,PINAY,2,A2,2
42590,42325,VENDRANGES,2,A2,2
42590,42241,ST JODARD,2,A2,2
42590,42156,NEULISE,2,A2,2
42590,42268,VEZELIN SUR LOIRE,2,A2,2
42590,42277,ST PRIEST LA ROCHE,2,A2,2
42600,42038,CHALAIN LE COMTAL,2,A2,2
42600,42046,CHAMPDIEU,2,A2,2
42600,42147,MONTBRISON,2,A2,2
42600,42299,SAVIGNEUX,2,A2,2
42600,42012,BARD,2,A2,2
42600,42037,CHALAIN D UZORE,2,A2,2
42600,42087,ECOTAY L OLME,2,A2,2
42600,42089,ESSERTINES EN CHATELNEUF,2,A2,2
42600,42328,VERRIERES EN FOREZ,2,A2,2
42600,42105,GREZIEUX LE FROMENTAL,2,A2,2
42600,42122,LEZIGNEUX,2,A2,2
42600,42180,PRECIEUX,2,A2,2
42600,42290,ST THOMAS LA GARDE,2,A2,2
42600,42188,ROCHE,2,A2,2
42600,42269,ST PAUL D UZORE,2,A2,2
42600,42121,LERIGNEUX,2,A2,2
42600,42130,MAGNEUX HAUTE RIVE,2,A2,2
42600,42151,MORNAND EN FOREZ,2,A2,2
42600,42179,PRALONG,2,A2,2
42610,42285,ST ROMAIN LE PUY,2,A2,2
42610,42228,ST GEORGES HAUTE VILLE,2,A2,2
42620,42257,ST MARTIN D ESTREAUX,2,A2,2
42620,03250,ST PIERRE LAVAL,2,A2,2
42630,42181,REGNY,2,A2,2
42630,42178,PRADINES,2,A2,2
42630,42293,ST VICTOR SUR RHINS,2,A2,2
42640,42231,ST GERMAIN LESPINASSE,2,A2,2
42640,42157,NOAILLY,2,A2,2
42640,42220,ST FORGEUX LESPINASSE,2,A2,2
42640,42284,ST ROMAIN LA MOTTE,2,A2,2
42650,42237,ST JEAN BONNEFONDS,2,A2,2
42660,42139,MARLHES,2,A2,2
42660,42286,ST ROMAIN LES ATHEUX,2,A2,2
42660,42280,ST REGIS DU COIN,2,A2,2
42660,42306,TARENTAISE,2,A2,2
42660,42224,ST GENEST MALIFAUX,2,A2,2
42660,42017,LE BESSAT,2,A2,2
42660,42115,JONZIEUX,2,A2,2
42660,42172,PLANFOY,2,A2,2
42670,42086,ECOCHE,2,A2,2
42670,42229,ST GERMAIN LA MONTAGNE,2,A2,2
42670,42014,BELLEROCHE,2,A2,2
42670,42015,BELMONT DE LA LOIRE,2,A2,2
42680,42256,ST MARCELLIN EN FOREZ,2,A2,2
42700,42095,FIRMINY,2,A2,2
42720,42152,NANDAX,2,A2,2
42720,42026,BRIENNON,2,A2,2
42720,42016,LA BENISSON DIEU,2,A2,2
42720,42177,POUILLY SOUS CHARLIEU,2,A2,2
42720,42338,VOUGY,2,A2,2
42740,42085,DOIZIEUX,2,A2,2
42740,42271,ST PAUL EN JAREZ,2,A2,2
42740,42308,LA TERRASSE SUR DORLAY,2,A2,2
42750,42141,MARS,2,A2,2
42750,42215,ST DENIS DE CABANNE,2,A2,2
42750,42131,MAIZILLY,2,A2,2
42780,42334,VIOLAY,2,A2,2
42800,42307,TARTARAS,2,A2,2
42800,42053,CHATEAUNEUF,2,A2,2
42800,42186,RIVE DE GIER,2,A2,2
42800,42225,GENILAC,2,A2,2
42800,42259,ST MARTIN LA PLAINE,2,A2,2
42800,42283,ST ROMAIN EN JAREZ,2,A2,2
42800,42083,DARGOIRE,2,A2,2
42800,42036,CHAGNON,2,A2,2
42800,42210,STE CROIX EN JAREZ,2,A2,2
42800,42242,ST JOSEPH,2,A2,2
42810,42193,ROZIER EN DONZY,2,A2,2
42820,42003,AMBIERLE,2,A2,2
42830,42276,ST PRIEST LA PRUGNE,2,A2,2
42830,42314,LA TUILIERE,2,A2,2
42840,42068,COMBRE,2,A2,2
42840,42145,MONTAGNY,2,A2,2
42890,42195,SAIL SOUS COUZAN,2,A2,2
42920,42039,CHALMAZEL JEANSAGNIERE,2,A2,2
42940,42054,CHATELNEUF,2,A2,2
42940,42205,ST BONNET LE COURREAU,2,A2,2
42990,42164,PALOGNEUX,2,A2,2
42990,42227,ST GEORGES EN COUZAN,2,A2,2
42990,42247,ST JUST EN BAS,2,A2,2
42990,42298,SAUVAIN,2,A2,2
43000,43152,POLIGNAC,2,A2,2
43000,43045,CEYSSAC,2,A2,2
43000,43089,ESPALY ST MARCEL,2,A2,2
43000,43157,LE PUY EN VELAY,2,A2,2
43000,43002,AIGUILHE,2,A2,2
43100,43040,BRIOUDE,2,A2,2
43100,43074,COHADE,2,A2,2
43100,43022,BEAUMONT,2,A2,2
43100,43055,CHANIAT,2,A2,2
43100,43096,FONTANNES,2,A2,2
43100,43117,LAVAUDIEU,2,A2,2
43100,43207,ST LAURENT CHABREUGES,2,A2,2
43100,43001,AGNAT,2,A2,2
43100,43110,LAMOTHE,2,A2,2
43100,43125,LUBILHAC,2,A2,2
43100,43147,PAULHAC,2,A2,2
43100,43206,ST JUST PRES BRIOUDE,2,A2,2
43100,43262,VIEILLE BRIOUDE,2,A2,2
43100,43105,JAVAUGUES,2,A2,2
43100,43133,MERCOEUR,2,A2,2
43100,43170,ST BEAUZIRE,2,A2,2
43110,43012,AUREC SUR LOIRE,2,A2,2
43120,43058,LA CHAPELLE D AUREC,2,A2,2
43120,43137,MONISTROL SUR LOIRE,2,A2,2
43130,43166,ST ANDRE DE CHALENCON,2,A2,2
43130,43240,SOLIGNAC SOUS ROCHE,2,A2,2
43130,43162,RETOURNAC,2,A2,2
43140,43227,ST VICTOR MALESCOURS,2,A2,2
43140,43236,LA SEAUVE SUR SEMENE,2,A2,2
43140,43177,ST DIDIER EN VELAY,2,A2,2
43150,43004,ALLEYRAC,2,A2,2
43150,43135,LE MONASTIER SUR GAZEILLE,2,A2,2
43150,43144,MOUDEYRES,2,A2,2
43150,43210,ST MARTIN DE FUGERES,2,A2,2
43150,43098,FREYCENET LA TOUR,2,A2,2
43150,43101,GOUDET,2,A2,2
43150,43091,LES ESTABLES,2,A2,2
43150,43097,FREYCENET LA CUCHE,2,A2,2
43150,43115,LAUSSONNE,2,A2,2
43150,43231,SALETTES,2,A2,2
43150,43047,CHADRON,2,A2,2
43150,43156,PRESAILLES,2,A2,2
43160,43035,BONNEVAL,2,A2,2
43160,43214,ST PAL DE SENOUIRE,2,A2,2
43160,43048,LA CHAISE DIEU,2,A2,2
43160,43076,CONNANGLES,2,A2,2
43160,43059,LA CHAPELLE GENESTE,2,A2,2
43160,43093,FELINES,2,A2,2
43160,43073,CISTRIERES,2,A2,2
43160,43027,BERBEZIT,2,A2,2
43160,43128,MALVIERES,2,A2,2
43160,43237,SEMBADEL,2,A2,2
43170,43090,ESPLANTAS VAZEILLES,2,A2,2
43170,43029,LA BESSEYRE ST MARY,2,A2,2
43170,43104,GREZES,2,A2,2
43170,43234,SAUGUES,2,A2,2
43170,43245,THORAS,2,A2,2
43170,43256,VENTEUGES,2,A2,2
43170,43054,CHANALEILLES,2,A2,2
43170,43083,CUBELLES,2,A2,2
43190,43069,CHENEREILLES,2,A2,2
43190,43244,TENCE,2,A2,2
43190,43129,LE MAS DE TENCE,2,A2,2
43200,43211,ST MAURICE DE LIGNON,2,A2,2
43200,43007,ARAULES,2,A2,2
43200,43028,BESSAMOREL,2,A2,2
43200,43114,LAPTE,2,A2,2
43200,43268,YSSINGEAUX,2,A2,2
43200,43024,BEAUX,2,A2,2
43200,43102,GRAZAC,2,A2,2
43200,43150,LE PERTUIS,2,A2,2
43200,43199,ST JEURES,2,A2,2
43200,43203,ST JULIEN DU PINET,2,A2,2
43210,43127,MALVALETTE,2,A2,2
43210,43020,BAS EN BASSET,2,A2,2
43210,43249,VALPRIVAS,2,A2,2
43220,43087,DUNIERES,2,A2,2
43220,43204,ST JULIEN MOLHESABATE,2,A2,2
43220,43163,RIOTORD,2,A2,2
43230,43232,SALZUIT,2,A2,2
43230,43086,DOMEYRAT,2,A2,2
43230,43219,ST PREJET ARMANDON,2,A2,2
43230,43072,LA CHOMETTE,2,A2,2
43230,43079,COUTEUGES,2,A2,2
43230,43100,FRUGIERES LE PIN,2,A2,2
43230,43139,MONTCLARD,2,A2,2
43230,43183,STE EUGENIE DE VILLENEUVE,2,A2,2
43230,43067,CHAVANIAC LAFAYETTE,2,A2,2
43230,43106,JAX,2,A2,2
43230,43107,JOSAT,2,A2,2
43230,43131,MAZERAT AUROUZE,2,A2,2
43230,43148,PAULHAGUET,2,A2,2
43230,43188,ST GEORGES D AURAC,2,A2,2
43230,43208,STE MARGUERITE,2,A2,2
43230,43063,CHASSAGNES,2,A2,2
43230,43075,COLLAT,2,A2,2
43230,43250,VALS LE CHASTEL,2,A2,2
43240,43205,ST JUST MALMONT,2,A2,2
43250,43099,FRUGERES LES MINES,2,A2,3
43250,43185,STE FLORINE,2,A2,3
43260,43218,ST PIERRE EYNAC,2,A2,2
43260,43053,CHAMPCLAUSE,2,A2,2
43260,43143,MONTUSCLAT,2,A2,2
43260,43194,ST HOSTIEN,2,A2,2
43260,43158,QUEYRIERES,2,A2,2
43260,43200,ST JULIEN CHAPTEUIL,2,A2,2
43260,43181,ST ETIENNE LARDEYROL,2,A2,2
43260,43113,LANTRIAC,2,A2,2
43270,43043,CEAUX D ALLEGRE,2,A2,2
43270,43057,LA CHAPELLE BERTIN,2,A2,2
43270,43259,VERNASSAL,2,A2,2
43270,43003,ALLEGRE,2,A2,2
43270,43138,MONLET,2,A2,2
43270,43252,VARENNES ST HONORAT,2,A2,2
43290,43142,MONTREGARD,2,A2,2
43290,43159,RAUCOULES,2,A2,2
43290,43141,MONTFAUCON EN VELAY,2,A2,2
43290,43172,ST BONNET LE FROID,2,A2,2
43300,43013,VISSAC AUTEYRAC,2,A2,2
43300,43082,CRONCE,2,A2,2
43300,43085,DESGES,2,A2,2
43300,43132,MAZEYRAT D ALLIER,2,A2,2
43300,43171,ST BERAIN,2,A2,2
43300,43202,ST JULIEN DES CHAZES,2,A2,2
43300,43015,AUVERS,2,A2,2
43300,43056,CHANTEUGES,2,A2,2
43300,43065,CHASTEL,2,A2,2
43300,43112,LANGEAC,2,A2,2
43300,43167,ST ARCONS D ALLIER,2,A2,2
43300,43060,CHARRAIX,2,A2,2
43300,43094,FERRUSSAC,2,A2,2
43300,43151,PINOLS,2,A2,2
43300,43239,SIAUGUES STE MARIE,2,A2,2
43300,43242,TAILHAC,2,A2,2
43300,43068,CHAZELLES,2,A2,2
43300,43149,PEBRAC,2,A2,2
43300,43155,PRADES,2,A2,2
43320,43062,CHASPUZAC,2,A2,2
43320,43095,FIX ST GENEYS,2,A2,2
43320,43124,LOUDES,2,A2,2
43320,43257,VERGEZAC,2,A2,2
43320,43233,SANSSAC L EGLISE,2,A2,2
43320,43254,VAZEILLES LIMANDRE,2,A2,2
43320,43260,LE VERNET,2,A2,2
43320,43197,ST JEAN DE NAY,2,A2,2
43320,43229,ST VIDAL,2,A2,2
43330,43153,PONT SALOMON,2,A2,2
43330,43184,ST FERREOL D AUROURE,2,A2,2
43340,43192,ST HAON,2,A2,2
43340,43019,BARGES,2,A2,2
43340,43160,RAURET,2,A2,2
43340,43111,LANDOS,2,A2,2
43340,43173,ST CHRISTOPHE D ALLIER,2,A2,2
43350,43030,BLANZAC,2,A2,2
43350,43036,BORNE,2,A2,2
43350,43026,BELLEVUE LA MONTAGNE,2,A2,2
43350,43122,LISSAC,2,A2,2
43350,43187,ST GENEYS PRES ST PAULIEN,2,A2,2
43350,43216,ST PAULIEN,2,A2,2
43360,43191,ST GERON,2,A2,3
43360,43038,BOURNONCLE ST PIERRE,2,A2,3
43360,43123,LORLANGES,2,A2,3
43360,43258,VERGONGHEON,2,A2,3
43370,43039,LE BRIGNON,2,A2,2
43370,43084,CUSSAC SUR LOIRE,2,A2,2
43370,43174,ST CHRISTOPHE SUR DOLAISON,2,A2,2
43370,43018,BAINS,2,A2,2
43370,43241,SOLIGNAC SUR LOIRE,2,A2,2
43380,43118,LAVOUTE CHILHAC,2,A2,2
43380,43195,ST ILPIZE,2,A2,2
43380,43264,VILLENEUVE D ALLIER,2,A2,2
43380,43006,ALLY,2,A2,2
43380,43011,AUBAZAT,2,A2,2
43380,43031,BLASSAC,2,A2,2
43380,43044,CERZAT,2,A2,2
43380,43169,ST AUSTREMOINE,2,A2,2
43380,43175,ST CIRGUES,2,A2,2
43380,43009,ARLET,2,A2,2
43380,43070,CHILHAC,2,A2,2
43380,43222,ST PRIVAT DU DRAGON,2,A2,2
43390,43016,AUZON,2,A2,3
43390,43193,ST HILAIRE,2,A2,3
43390,43261,VEZEZOUX,2,A2,3
43390,43017,AZERAT,2,A2,3
43400,43051,LE CHAMBON SUR LIGNON,2,A2,2
43410,43050,CHAMBEZON,2,A2,3
43410,43120,LEMPDES SUR ALLAGNON,2,A2,3
43410,43121,LEOTOING,2,A2,3
43420,43180,ST ETIENNE DU VIGAN,2,A2,2
43420,43215,ST PAUL DE TARTAS,2,A2,2
43420,43154,PRADELLES,2,A2,2
43420,43168,ST ARCONS DE BARGES,2,A2,2
43430,43066,CHAUDEYROLLES,2,A2,2
43430,43092,FAY SUR LIGNON,2,A2,2
43430,43253,LES VASTRES,2,A2,2
43430,43053,CHAMPCLAUSE,2,A2,2
43440,43052,CHAMPAGNAC LE VIEUX,2,A2,2
43440,43064,CHASSIGNOLLES,2,A2,2
43440,43116,LAVAL SUR DOULON,2,A2,2
43440,43226,ST VERT,2,A2,2
43440,43178,ST DIDIER SUR DOULON,2,A2,2
43450,15105,LEYVAUX,2,A2,2
43450,43014,AUTRAC,2,A2,2
43450,43033,BLESLE,2,A2,2
43450,43182,ST ETIENNE SUR BLESLE,2,A2,2
43450,43103,GRENIER MONTGON,2,A2,2
43450,43088,ESPALEM,2,A2,2
43450,43247,TORSIAC,2,A2,2
43490,43008,ARLEMPDES,2,A2,2
43490,43109,LAFARRE,2,A2,2
43490,43263,VIELPRAT,2,A2,2
43490,43077,COSTAROS,2,A2,2
43500,43071,CHOMELIX,2,A2,2
43500,43196,ST JEAN D AUBRIGOUX,2,A2,2
43500,43023,BEAUNE SUR ARZON,2,A2,2
43500,43212,ST PAL DE CHALENCON,2,A2,2
43500,43034,BOISSET,2,A2,2
43500,43080,CRAPONNE SUR ARZON,2,A2,2
43500,43108,JULLIANGES,2,A2,2
43500,43189,ST GEORGES LAGRICOL,2,A2,2
43500,43201,ST JULIEN D ANCE,2,A2,2
43500,43228,ST VICTOR SUR ARLANC,2,A2,2
43510,43145,OUIDES,2,A2,2
43510,43037,LE BOUCHET ST NICOLAS,2,A2,2
43510,43198,ST JEAN LACHALM,2,A2,2
43510,43042,CAYRES,2,A2,2
43510,43238,SENEUJOLS,2,A2,2
43520,43130,MAZET ST VOY,2,A2,2
43530,43246,TIRANGES,2,A2,2
43550,43186,ST FRONT,2,A2,2
43580,43005,ALLEYRAS,2,A2,2
43580,43221,ST PRIVAT D ALLIER,2,A2,2
43580,43245,THORAS,2,A2,2
43580,43090,ESPLANTAS VAZEILLES,2,A2,2
43580,43136,MONISTROL D ALLIER,2,A2,2
43580,43220,ST PREJET D ALLIER,2,A2,2
43580,43225,ST VENERAND,2,A2,2
43590,43025,BEAUZAC,2,A2,2
43600,43265,LES VILLETTES,2,A2,2
43600,43224,STE SIGOLENE,2,A2,2
43620,43213,ST PAL DE MONS,2,A2,2
43620,43223,ST ROMAIN LACHALM,2,A2,2
43700,43140,LE MONTEIL,2,A2,2
43700,43032,BLAVOZY,2,A2,2
43700,43010,ARSAC EN VELAY,2,A2,2
43700,43061,CHASPINHAC,2,A2,2
43700,43078,COUBON,2,A2,2
43700,43190,ST GERMAIN LAPRADE,2,A2,2
43700,43041,BRIVES CHARENSAC,2,A2,2
43750,43251,VALS PRES LE PUY,2,A2,2
43770,43046,CHADRAC,2,A2,2
43800,43119,LAVOUTE SUR LOIRE,2,A2,2
43800,43165,ROSIERES,2,A2,2
43800,43230,ST VINCENT,2,A2,2
43800,43021,BEAULIEU,2,A2,2
43800,43049,CHAMALIERES SUR LOIRE,2,A2,2
43800,43267,VOREY,2,A2,2
43800,43126,MALREVERS,2,A2,2
43800,43134,MEZERES,2,A2,2
43810,43164,ROCHE EN REGNIER,2,A2,2
43810,43217,ST PIERRE DU CHAMP,2,A2,2
44000,44109,NANTES,3,A1,3
44100,44109,NANTES,3,A1,3
44110,44036,CHATEAUBRIANT,2,A1,2
44110,44112,NOYAL SUR BRUTZ,2,A1,2
44110,44054,ERBRAY,2,A1,2
44110,44153,ST AUBIN DES CHATEAUX,2,A1,2
44110,44085,LOUISFERT,2,A1,2
44110,44218,VILLEPOT,2,A1,2
44110,44199,SOUDAN,2,A1,2
44115,44009,BASSE GOULAINE,3,A1,3
44115,44071,HAUTE GOULAINE,3,A1,3
44116,44216,VIEILLEVIGNE,3,A1,3
44117,44151,ST ANDRE DES EAUX,3,A1,3
44118,44041,LA CHEVROLIERE,3,A1,3
44119,44209,TREILLIERES,3,A1,3
44119,44066,GRANDCHAMPS DES FONTAINES,3,A1,3
44120,44215,VERTOU,3,A1,3
44130,44015,BLAIN,2,A1,2
44130,44023,BOUVRON,2,A1,2
44130,44062,LE GAVRE,2,A1,2
44130,44111,NOTRE DAME DES LANDES,2,A1,2
44130,44056,FAY DE BRETAGNE,2,A1,2
44140,44002,AIGREFEUILLE SUR MAINE,3,A1,3
44140,44223,GENESTON,3,A1,3
44140,44102,MONTBERT,3,A1,3
44140,44014,LE BIGNON,3,A1,3
44140,44142,REMOUILLE,3,A1,3
44140,44127,LA PLANCHE,3,A1,3
44150,44003,ANCENIS ST GEREON,2,A1,2
44150,44163,VAIR SUR LOIRE,2,A1,2
44160,44050,CROSSAC,3,A1,3
44160,44189,STE REINE DE BRETAGNE,3,A1,3
44160,44129,PONTCHATEAU,3,A1,3
44160,44013,BESNE,3,A1,3
44160,44152,STE ANNE SUR BRIVET,3,A1,3
44170,44076,JANS,2,A1,2
44170,44208,TREFFIEUX,2,A1,2
44170,44224,LA GRIGONNAIS,2,A1,2
44170,44113,NOZAY,2,A1,2
44170,44091,MARSAC SUR DON,2,A1,2
44170,44001,ABBARETZ,2,A1,2
44170,44214,VAY,2,A1,2
44190,44022,BOUSSAY,3,A1,3
44190,44043,CLISSON,3,A1,3
44190,44064,GORGES,3,A1,3
44190,44063,GETIGNE,3,A1,3
44190,44173,ST LUMINE DE CLISSON,3,A1,3
44190,44165,ST HILAIRE DE CLISSON,3,A1,3
44200,44109,NANTES,3,A1,3
44210,44131,PORNIC,3,A1,3
44220,44047,COUERON,3,A1,3
44230,44190,ST SEBASTIEN SUR LOIRE,3,A1,3
44240,44201,SUCE SUR ERDRE,3,A1,3
44240,44035,LA CHAPELLE SUR ERDRE,3,A1,3
44250,44154,ST BREVIN LES PINS,3,A1,3
44260,44080,LAVAU SUR LOIRE,3,A1,3
44260,44089,MALVILLE,3,A1,3
44260,44019,BOUEE,3,A1,3
44260,44033,LA CHAPELLE LAUNAY,3,A1,3
44260,44137,PRINQUIAU,3,A1,3
44260,44195,SAVENAY,3,A1,3
44270,44157,ST ETIENNE DE MER MORTE,3,A1,3
44270,44087,MACHECOUL ST MEME,3,A1,3
44270,44090,LA MARNE,3,A1,3
44270,44119,PAULX,3,A1,3
44290,44092,MASSERAC,2,A1,2
44290,44123,PIERRIC,2,A1,2
44290,44044,CONQUEREUIL,2,A1,2
44290,44067,GUEMENE PENFAO,2,A1,2
44300,44109,NANTES,3,A1,3
44310,44083,LA LIMOUZINIERE,3,A1,3
44310,44188,ST PHILBERT DE GRAND LIEU,3,A1,3
44310,44155,ST COLOMBAN,3,A1,3
44310,44174,ST LUMINE DE COUTAIS,3,A1,3
44320,44005,CHAUMES EN RETZ,3,A1,3
44320,44061,FROSSAY,3,A1,3
44320,44192,ST VIAUD,3,A1,3
44320,44038,CHAUVE,3,A1,3
44320,44187,ST PERE EN RETZ,3,A1,3
44330,44032,LA CHAPELLE HEULIN,3,A1,3
44330,44212,VALLET,3,A1,3
44330,44108,MOUZILLON,3,A1,3
44330,44117,LE PALLET,3,A1,3
44330,44140,LA REGRIPPIERE,3,A1,3
44340,44020,BOUGUENAIS,3,A1,3
44350,44069,GUERANDE,3,A1,3
44350,44183,ST MOLF,3,A1,3
44360,44158,ST ETIENNE DE MONTLUC,3,A1,3
44360,44203,LE TEMPLE DE BRETAGNE,3,A1,3
44360,44045,CORDEMAIS,3,A1,3
44360,44217,VIGNEUX DE BRETAGNE,3,A1,3
44370,44213,LOIREAUXENCE,2,A1,2
44370,44104,MONTRELAIS,2,A1,2
44380,44132,PORNICHET,3,A1,3
44390,44110,NORT SUR ERDRE,2,A1,3
44390,44122,PETIT MARS,2,A1,3
44390,44205,LES TOUCHES,2,A1,3
44390,44138,PUCEUL,2,A1,3
44390,44027,CASSON,2,A1,3
44390,44149,SAFFRE,2,A1,3
44400,44143,REZE,3,A1,3
44410,44006,ASSERAC,3,A1,3
44410,44030,LA CHAPELLE DES MARAIS,3,A1,3
44410,44072,HERBIGNAC,3,A1,3
44410,44175,ST LYPHARD,3,A1,3
44420,44097,MESQUER,3,A1,3
44420,44125,PIRIAC SUR MER,3,A1,3
44420,44211,LA TURBALLE,3,A1,3
44430,44079,LE LANDREAU,3,A1,3
44430,44141,LA REMAUDIERE,3,A1,3
44430,44016,LA BOISSIERE DU DORE,3,A1,3
44430,44084,LE LOROUX BOTTEREAU,3,A1,3
44440,44077,JOUE SUR ERDRE,2,A1,2
44440,44118,PANNECE,2,A1,2
44440,44202,TEILLE,2,A1,2
44440,44207,TRANS SUR ERDRE,2,A1,2
44440,44144,RIAILLE,2,A1,2
44450,44029,DIVATTE SUR LOIRE,3,A1,3
44450,44169,ST JULIEN DE CONCELLES,3,A1,3
44460,44007,AVESSAC,2,A1,2
44460,44057,FEGREAC,2,A1,2
44460,44185,ST NICOLAS DE REDON,2,A1,2
44470,44204,THOUARE SUR LOIRE,3,A1,3
44470,44094,MAUVES SUR LOIRE,3,A1,3
44470,44026,CARQUEFOU,3,A1,3
44480,44052,DONGES,3,A1,3
44490,44049,LE CROISIC,3,A1,3
44500,44055,LA BAULE ESCOUBLAC,3,A1,3
44510,44135,LE POULIGUEN,3,A1,3
44520,44075,ISSE,2,A1,2
44520,44065,GRAND AUVERNE,2,A1,2
44520,44095,LA MEILLERAYE DE BRETAGNE,2,A1,2
44520,44099,MOISDON LA RIVIERE,2,A1,2
44521,44115,OUDON,2,A1,3
44521,44048,COUFFE,2,A1,3
44522,44134,POUILLE LES COTEAUX,2,A1,2
44522,44096,MESANGER,2,A1,2
44522,44222,LA ROCHE BLANCHE,2,A1,2
44530,44068,GUENROUET,3,A1,3
44530,44161,ST GILDAS DES BOIS,3,A1,3
44530,44053,DREFFEAC,3,A1,3
44530,44196,SEVERAC,3,A1,3
44540,44180,VALLONS DE L ERDRE,2,A1,2
44540,44124,LE PIN,2,A1,2
44550,44103,MONTOIR DE BRETAGNE,3,A1,3
44550,44176,ST MALO DE GUERSAC,3,A1,3
44560,44046,CORSEPT,3,A1,3
44560,44116,PAIMBOEUF,3,A1,3
44570,44210,TRIGNAC,3,A1,3
44580,44021,VILLENEUVE EN RETZ,3,A1,3
44590,44193,ST VINCENT DES LANDES,2,A1,2
44590,44197,SION LES MINES,2,A1,2
44590,44051,DERVAL,2,A1,2
44590,44105,MOUAIS,2,A1,2
44590,44086,LUSANGER,2,A1,2
44600,44184,ST NAZAIRE,3,A1,3
44610,44074,INDRE,3,A1,3
44620,44101,LA MONTAGNE,3,A1,3
44630,44128,PLESSE,2,A1,2
